full_name,first_name,last_name,height
Pauline LEONG,Pauline,LEONG,160.4837764227908
Andrea CHRISTON,Andrea,CHRISTON,158.6925122864354
Brittney JONES,Brittney,JONES,163.8248513885792
Kallie BOYER,Kallie,BOYER,165.1379864760676
Edith FERRERAS,Edith,FERRERAS,169.55659934258375
Ann BOSTICK,Ann,BOSTICK,159.05678674121233
Linda BRASWELL,Linda,BRASWELL,165.67861708354485
Lisa MCCARTY,Lisa,MCCARTY,163.8529145787591
Savannah GERVAIS,Savannah,GERVAIS,150.5479552600126
Kathryn TOTH,Kathryn,TOTH,166.092556674043
Ashley MONTGOMERY,Ashley,MONTGOMERY,172.33501149708218
Shirley FLUKER,Shirley,FLUKER,147.58250515336994
Stephanie OWENS,Stephanie,OWENS,169.02131036753474
Mildred DAY,Mildred,DAY,164.51625350303897
Elsie BALSANO,Elsie,BALSANO,157.4801217917
Catherine GRIGGS,Catherine,GRIGGS,173.87365883956576
Linda RASMUSSEN,Linda,RASMUSSEN,166.41912451134849
Shelby CLARK,Shelby,CLARK,159.33110046824535
Diane WINN,Diane,WINN,154.0964838499478
Nancy BAGGE,Nancy,BAGGE,170.901465742164
Gladys DODGE,Gladys,DODGE,146.69696477537647
Irene GLANDER,Irene,GLANDER,164.84454527588665
Fay LUCERO,Fay,LUCERO,161.84007388126625
Helen BODE,Helen,BODE,158.44354142703622
Sheila BRADY,Sheila,BRADY,172.4157051860045
Mary ISEMINGER,Mary,ISEMINGER,166.65943176299976
Tami MORGAN,Tami,MORGAN,167.8558036868348
Donna TURNER,Donna,TURNER,164.4882488871258
Daisy BURKES,Daisy,BURKES,165.96401234496568
Helen BURCH,Helen,BURCH,163.88577183181746
Edna RANGEL,Edna,RANGEL,161.31829215216942
Nettie HAMMOND,Nettie,HAMMOND,168.56206355713363
Mabel GRISANTI,Mabel,GRISANTI,162.13684071108824
Claire MCRAE,Claire,MCRAE,159.70713394468828
Amanda KURTZ,Amanda,KURTZ,168.9188307805915
Thelma ASLETT,Thelma,ASLETT,168.93024870701976
Nevaeh FORCADE,Nevaeh,FORCADE,163.83861993280212
Joyce GRAHAM,Joyce,GRAHAM,173.2385109360624
Doreen MANCILLA,Doreen,MANCILLA,170.74065287987983
Betty CAMPBELL,Betty,CAMPBELL,164.1129391969362
Brandy WILLIAMS,Brandy,WILLIAMS,176.22814932298118
Blanche SCOTT,Blanche,SCOTT,151.83647613658553
Beulah SCOFIELD,Beulah,SCOFIELD,156.83854413167475
Ingrid NINOMIYA,Ingrid,NINOMIYA,161.37461368161982
Alberta CARR,Alberta,CARR,165.89235290818448
Clara HUFFMAN,Clara,HUFFMAN,157.0436032892965
Christine BOHR,Christine,BOHR,168.8913121837365
Mary TROXEL,Mary,TROXEL,180.37263578133854
Mary MCDANIEL,Mary,MCDANIEL,167.7424577959692
Evelyn CHRYSLER,Evelyn,CHRYSLER,164.9660967454272
Hannah SANCHEZ,Hannah,SANCHEZ,163.06434724299302
Gloria HANSON,Gloria,HANSON,172.36094042455431
Irene CHANDLER,Irene,CHANDLER,163.05430906261324
Donna ROWAN,Donna,ROWAN,159.37945546454657
Kylee MATRANGA,Kylee,MATRANGA,168.02737466530638
Dorothy PRICE,Dorothy,PRICE,158.46159035105904
Jaime ATANASOFF,Jaime,ATANASOFF,168.38887929031495
Helen MILOSEVICH,Helen,MILOSEVICH,165.31103083581988
Peggy LONG,Peggy,LONG,159.3440911500075
Kathleen BISHOP,Kathleen,BISHOP,150.803905169153
Rhiannon WALDRON,Rhiannon,WALDRON,162.28336382584902
Alisha ODOM,Alisha,ODOM,173.93012809031686
Marcy CHAVEZ,Marcy,CHAVEZ,166.1790368796926
Angie LOGRANDE,Angie,LOGRANDE,164.33454158398723
Monica COLLIER,Monica,COLLIER,166.18110195233348
Helen JONES,Helen,JONES,158.82865587190062
Mildred GRESKO,Mildred,GRESKO,168.01086737247502
Cheryl CARMAN,Cheryl,CARMAN,157.77606997237388
Jennie TOMINAGA,Jennie,TOMINAGA,147.37140841960476
Cleo BUTCHER,Cleo,BUTCHER,157.81942361301958
Nancy FREEMAN,Nancy,FREEMAN,172.93231505210733
Julia BARLOW,Julia,BARLOW,151.75537975700692
Shirley ENEIX,Shirley,ENEIX,173.1864126439514
Natalie CHOI,Natalie,CHOI,155.8095191207021
Anna LANE,Anna,LANE,162.5588972002401
Maureen STEAD,Maureen,STEAD,172.30435697206022
Pamela MADDOX,Pamela,MADDOX,166.4421943004125
Irma PERCIVAL,Irma,PERCIVAL,155.06266455167054
Amelia GONZALEZ,Amelia,GONZALEZ,163.12945872659736
Virginia SWENSON,Virginia,SWENSON,155.3249162548946
Mariah SCHWARTZ,Mariah,SCHWARTZ,171.20587475359216
Sasha EVANOW,Sasha,EVANOW,156.6521043019281
Morgan NAJERA,Morgan,NAJERA,169.29586148395674
Beth RIESTER,Beth,RIESTER,162.37110319678496
Monica LAPORTE,Monica,LAPORTE,162.02367124592143
Gloria VARNER,Gloria,VARNER,152.74117571139777
Emma MCKINNEY,Emma,MCKINNEY,165.96615094623445
Patty PETERSON,Patty,PETERSON,170.61571925966524
Claudia HALE,Claudia,HALE,156.02496732927
Julia FORLINES,Julia,FORLINES,171.9997237527199
Jennifer MEEKS,Jennifer,MEEKS,178.59712654443877
Molly MULLINS,Molly,MULLINS,163.91770127111565
Ada GEN,Ada,GEN,163.50307567107473
Haleigh JONES,Haleigh,JONES,170.1933534294737
Katy HEADLEY,Katy,HEADLEY,162.89815527544846
Sarah VASILOPOULOS,Sarah,VASILOPOULOS,163.38200439066657
Alice YOUNG,Alice,YOUNG,154.5713453016868
Shirley KATES,Shirley,KATES,165.07632884054897
Nettie LEBLANC,Nettie,LEBLANC,155.25192761716858
Margaret TEFERRA,Margaret,TEFERRA,169.63074611039514
Tiffany BROWN,Tiffany,BROWN,173.50984061806525
Patricia HANKINS,Patricia,HANKINS,158.673082912952
Maude GRAY,Maude,GRAY,159.88877931803563
Michelle WHALEN,Michelle,WHALEN,154.09529437002814
Bernice ADCOCK,Bernice,ADCOCK,172.02639001414497
Betty MURPHY,Betty,MURPHY,171.19483205942186
Elsie BESSETTE,Elsie,BESSETTE,155.70410805971946
Terrie OMER,Terrie,OMER,174.91666303729747
Elizabeth ROLLINS,Elizabeth,ROLLINS,175.89356042899644
Julia CAMPANILE,Julia,CAMPANILE,159.47500273317246
Connie ROYLE,Connie,ROYLE,166.18923003438584
Lydia ROSE,Lydia,ROSE,165.04811957223933
Lizzie WEBB,Lizzie,WEBB,170.88709158110694
Gertrude GEIGER,Gertrude,GEIGER,170.27550965856128
Ola DILL,Ola,DILL,177.35909885523637
Michelle NEWMAN,Michelle,NEWMAN,165.6395137450663
Bessie WILLIAMS,Bessie,WILLIAMS,162.8035070254429
Lorene STARA,Lorene,STARA,162.16081785244646
Nicole OTERO,Nicole,OTERO,169.4537986520965
Helen TORRES,Helen,TORRES,169.48922388809942
Taylor CAWLEY,Taylor,CAWLEY,165.97422687498465
Tonya ROMERO,Tonya,ROMERO,155.05723360467798
Elsie KULACH,Elsie,KULACH,162.17774814327873
Bonnie BRAME,Bonnie,BRAME,167.80011609863718
Grace REISDORF,Grace,REISDORF,163.87146607444637
Helen HOWELL,Helen,HOWELL,175.91754827621457
Julia KELLER,Julia,KELLER,162.31106789794424
Latoya UPPERMAN,Latoya,UPPERMAN,179.45665808955658
Pamela KRIPS,Pamela,KRIPS,169.65213043458294
Leona LAWSON,Leona,LAWSON,156.18559917702058
Viola SCHAMBERGER,Viola,SCHAMBERGER,173.7904921436726
Dorothy MCBRIDE,Dorothy,MCBRIDE,174.16194569432253
Mary OWENS,Mary,OWENS,162.36942175914695
Bertha CRAYTON,Bertha,CRAYTON,160.88298942119178
Jennie SAGER,Jennie,SAGER,159.9019099489612
Lucille BINGHAM,Lucille,BINGHAM,159.59789498814487
Dorothy ROBERTS,Dorothy,ROBERTS,159.4396345008789
Judy GUZMAN,Judy,GUZMAN,172.3743537487401
Joyce EDWARDS,Joyce,EDWARDS,167.62081928311943
Catalina DELACRUZ,Catalina,DELACRUZ,169.39081771121215
Patricia SANDBERG,Patricia,SANDBERG,154.6922722389983
Kathleen GENTRY,Kathleen,GENTRY,158.42605506668622
Alexia BELLEVUE,Alexia,BELLEVUE,164.26840403135958
Danielle SIDOTE,Danielle,SIDOTE,159.4224734783196
Eula LUSK,Eula,LUSK,157.0132762605365
Emerald LAROCQUE,Emerald,LAROCQUE,165.39853565106992
Irene LEIDY,Irene,LEIDY,162.81381185070006
Betty STOFFERS,Betty,STOFFERS,171.3641543741048
Catherine YOUNG,Catherine,YOUNG,161.0373982779077
Erica DAVIS,Erica,DAVIS,160.88148708344164
Clare WARD,Clare,WARD,170.70673971049908
Sarah REMIEN,Sarah,REMIEN,165.11189394046073
Eunice COLES,Eunice,COLES,166.18968171312756
Grace SWACKHAMMER,Grace,SWACKHAMMER,154.33044377182472
Ireland WOLFE,Ireland,WOLFE,170.16143971034577
Susie KIZER,Susie,KIZER,167.52512277617
Clare CARRIER,Clare,CARRIER,171.5249151337728
Flossie KULIK,Flossie,KULIK,174.56057886606834
Jessica DOMINGUEZ,Jessica,DOMINGUEZ,164.99201117042875
Millie HANEY,Millie,HANEY,163.92528163069255
Stacey BRETZ,Stacey,BRETZ,164.42030993049946
Patricia VELA,Patricia,VELA,153.84289751101653
Mary PRICE,Mary,PRICE,162.24108711640395
Martha TYREE,Martha,TYREE,171.83614802880479
Jimmie WAYLETT,Jimmie,WAYLETT,162.0198968634516
Alva GARONE,Alva,GARONE,164.67554002219276
Violet MATTHEWS,Violet,MATTHEWS,160.5621276168442
Jennie CHAVEZ,Jennie,CHAVEZ,156.70582833793895
Nora BOONE,Nora,BOONE,157.57827356774158
Dolly SANTELLI,Dolly,SANTELLI,162.25980428542485
Alexandria BOSEMAN,Alexandria,BOSEMAN,166.86913828480246
Rose IBANEZ,Rose,IBANEZ,162.34816996148697
Betty SCHNEIDERMAN,Betty,SCHNEIDERMAN,152.60858223313522
Irene BRITT,Irene,BRITT,156.37873461532465
Mildred HURT,Mildred,HURT,164.40167343604668
Tanya BARRA,Tanya,BARRA,152.79991333449598
Vesta FRANCISCO,Vesta,FRANCISCO,165.8745311592694
Casey RAINES,Casey,RAINES,167.09579747487297
Mona BURTON,Mona,BURTON,183.57455286363694
Pamela GUEVARA,Pamela,GUEVARA,161.77103099149556
Emily SMITH,Emily,SMITH,165.74026578667196
Pearl TODD,Pearl,TODD,160.83860490441506
Susan GOLD,Susan,GOLD,163.88725714103276
Madison BEDDINGFIELD,Madison,BEDDINGFIELD,174.16149103101924
Dorothy MCLAIN,Dorothy,MCLAIN,174.25005413406728
Myra MENOR,Myra,MENOR,165.46368118860025
Maude NORMAN,Maude,NORMAN,178.94887312116055
Leota JAIMES,Leota,JAIMES,170.3366318879386
Rachel KINCER,Rachel,KINCER,165.40242452442087
Carolina BEECH,Carolina,BEECH,172.25123443399224
Mary RODRIGUEZ,Mary,RODRIGUEZ,166.97856480486973
Alta VANHEMERT,Alta,VANHEMERT,156.53438056434888
Mary LE,Mary,LE,161.02585204757864
Shari KELLY,Shari,KELLY,155.98330156876276
Lois MONTANO,Lois,MONTANO,157.54249820291784
Martina TANNER,Martina,TANNER,151.44285474957152
Tanya GUERRERO,Tanya,GUERRERO,161.67092635866334
Patricia SWINK,Patricia,SWINK,156.4017065347028
Rebecca ERBE,Rebecca,ERBE,149.76837826526727
Sheri MEISTER,Sheri,MEISTER,169.57744033200143
Nona JAKUBOWICZ,Nona,JAKUBOWICZ,152.99505579461314
Virginia ANAYA,Virginia,ANAYA,146.98704099785098
Allie JENKINS,Allie,JENKINS,161.11593652671266
Marie HAYDEN,Marie,HAYDEN,172.92998950230168
Edna DEJESUS,Edna,DEJESUS,169.43218339886414
Anna REEP,Anna,REEP,158.36404365270846
Cecilia BAIZ,Cecilia,BAIZ,159.65297437746028
Marie MOLINA,Marie,MOLINA,174.12151617699658
Gussie CAMACHO,Gussie,CAMACHO,166.61650465728593
Madeleine HERNANDEZ,Madeleine,HERNANDEZ,163.2197567451222
Helen HUHN,Helen,HUHN,184.86457263090793
Linda KATES,Linda,KATES,164.82645720397008
Carolyn COUCH,Carolyn,COUCH,150.17700749454835
Beverly RUSH,Beverly,RUSH,167.60132073211182
Lyndsey WANG,Lyndsey,WANG,174.11024833266407
Caitlyn FARRELL,Caitlyn,FARRELL,158.8657874722829
Andrea STRAIN,Andrea,STRAIN,163.80128285386309
Irene DEBOER,Irene,DEBOER,162.44656866484866
Paola BOICE,Paola,BOICE,172.8552584880527
Jennie MINGO,Jennie,MINGO,163.33523235351777
Beth MOSS,Beth,MOSS,164.21178808372625
Helen DAV,Helen,DAV,165.55365883307084
Michelle JEON,Michelle,JEON,163.59154425534538
Esther BARLOW,Esther,BARLOW,151.4314513807624
Carrie LUNA,Carrie,LUNA,175.37310021370007
Aurelia ORTIZ,Aurelia,ORTIZ,155.9081887394642
Brigitte SOUSA,Brigitte,SOUSA,160.5535012224047
Jayne KISSEL,Jayne,KISSEL,166.98982374352565
Anita HARKER,Anita,HARKER,169.51332158456552
Eleanor PETER,Eleanor,PETER,169.78418828934622
Lucy FAULK,Lucy,FAULK,166.96925944739436
Mary MARTIN,Mary,MARTIN,170.06614866468024
Anita MANGE,Anita,MANGE,179.32048285984794
Deborah LEDAY,Deborah,LEDAY,167.70425938432888
Ilene TEAGUE,Ilene,TEAGUE,158.7509364707231
Dianne CARPENTER,Dianne,CARPENTER,175.3608677507867
Bessie BROWN,Bessie,BROWN,161.76434098353505
Lupe BELL,Lupe,BELL,169.74186099450623
Margaret PETERS,Margaret,PETERS,154.52310895981452
Gabriella CHIEFFO,Gabriella,CHIEFFO,155.2969461815167
Doris LIPPITT,Doris,LIPPITT,147.99926459885666
Dana BRUCHER,Dana,BRUCHER,178.513138776829
Bernice SCOTT,Bernice,SCOTT,175.0283226353867
Joan ROMO,Joan,ROMO,166.85845906969448
Annie HENDRICKS,Annie,HENDRICKS,168.3342622068029
Debra RACKLEY,Debra,RACKLEY,165.93118705800302
Lisa WEAR,Lisa,WEAR,169.4564644109989
Sally HUGHES,Sally,HUGHES,162.59207789055304
Letha FREUND,Letha,FREUND,174.51140453841728
Shana GAMBOA,Shana,GAMBOA,161.6750955893504
Daisy WILLIAMS,Daisy,WILLIAMS,150.72826304401792
Matilda JACKSON,Matilda,JACKSON,158.04360447088067
Eula LITWILLER,Eula,LITWILLER,159.7355582880122
Shelley STONE,Shelley,STONE,159.35264376176596
Crystal REYES,Crystal,REYES,168.39714181534615
Ethel MALAN,Ethel,MALAN,159.4617738012551
Fernanda STONE,Fernanda,STONE,166.16890450187353
Lori SMITH,Lori,SMITH,165.9590166182501
Mary BRANDAO,Mary,BRANDAO,167.95669629745709
Mattie LUNDAHL,Mattie,LUNDAHL,166.21321875401676
Marie LOPEZ,Marie,LOPEZ,173.6075842059597
Rhonda MOFFAT,Rhonda,MOFFAT,172.29395614561372
Anna SWEAT,Anna,SWEAT,154.56254674935053
Ida MORALES,Ida,MORALES,166.1059282714586
Eileen JANCEWICZ,Eileen,JANCEWICZ,167.93197107340708
Angela VEGA,Angela,VEGA,158.4402936867385
Carrie THOMPSON,Carrie,THOMPSON,161.45821101177617
Florence NELSON,Florence,NELSON,167.41907690882206
Anne BARKER,Anne,BARKER,156.4495651397309
Della MOORE,Della,MOORE,177.02994354607884
Irma HANNA,Irma,HANNA,161.51014491052317
Marilyn THOMAS,Marilyn,THOMAS,169.71586693044648
Tiffany GLEGHORN,Tiffany,GLEGHORN,169.10175289894576
Sophia JULIAN,Sophia,JULIAN,152.63196066504392
Genevieve HEATH,Genevieve,HEATH,154.87001123911838
Joan BALLESTEROS,Joan,BALLESTEROS,160.55471745093365
Ivy KIMBERLING,Ivy,KIMBERLING,167.95050780789666
Cynthia APPLEWHITE,Cynthia,APPLEWHITE,175.2305695396981
Kathleen BUSBY,Kathleen,BUSBY,164.23316150554825
Priscilla BRUNGARDT,Priscilla,BRUNGARDT,158.8836709726649
Judy HUFFER,Judy,HUFFER,162.56408978802966
Teresa STEWART,Teresa,STEWART,166.60778172418924
Carol SPENCER,Carol,SPENCER,171.03271012049723
Kimberly GANDY,Kimberly,GANDY,153.4978922769368
Leigh BOOK,Leigh,BOOK,167.79173510580316
Marie BARRON,Marie,BARRON,160.1985995101629
Mary GEE,Mary,GEE,168.0904221029676
Elizabeth OCAMPO,Elizabeth,OCAMPO,163.62744585777637
Helen WILLIAMS,Helen,WILLIAMS,165.53520342637253
Judy POLITO,Judy,POLITO,158.75136151263604
Elizabeth ACOSTA,Elizabeth,ACOSTA,159.1639506547347
Regina WATSON,Regina,WATSON,168.00616199340502
Tina MONROE,Tina,MONROE,158.00201899298432
Virginia TEAGUE,Virginia,TEAGUE,165.4583104099227
Violet PENNINGTON,Violet,PENNINGTON,170.78763190792426
Isabella GRILLO,Isabella,GRILLO,172.05388049714264
Ami BULLOCK,Ami,BULLOCK,156.48610366771047
Jeanne DAGLE,Jeanne,DAGLE,149.46974670743015
Sylvia SELLERS,Sylvia,SELLERS,159.6564246853983
Mary COTTON,Mary,COTTON,164.3597237972281
Diana SEED,Diana,SEED,165.7803489441509
Leona LY,Leona,LY,167.59160974945772
Pauline CARR,Pauline,CARR,163.46997995648292
Blanche KOZAK,Blanche,KOZAK,166.81987542131247
Margaret CLARK,Margaret,CLARK,156.56919110931835
Kathryn VISEL,Kathryn,VISEL,166.8335832285037
Jane WILLIAMSON,Jane,WILLIAMSON,167.3830069571999
Bette CORTEZ,Bette,CORTEZ,155.37080596308496
Gertrude WHEELER,Gertrude,WHEELER,153.30621671146412
Pamela SUSTARSIC,Pamela,SUSTARSIC,169.05011135673874
Theresa DEVILLE,Theresa,DEVILLE,161.60418309695484
Violet HULFORD,Violet,HULFORD,157.9694544581417
Mary MALIN,Mary,MALIN,170.9445302552241
Stacey JIMENEZ,Stacey,JIMENEZ,166.3939289848872
Emily MOREAU,Emily,MOREAU,171.71984313816515
Nancy DELGADO,Nancy,DELGADO,153.45737212260138
Norma ROUNDS,Norma,ROUNDS,167.24248789276896
Nicholas WOLFE,Nicholas,WOLFE,150.79098024230254
Stacey WOOD,Stacey,WOOD,159.69081956912612
Lacey ADDY,Lacey,ADDY,169.39773681829317
Josephine WALKER,Josephine,WALKER,157.55294545666533
Bernice PIGGOTT,Bernice,PIGGOTT,162.97886419777592
Maureen MARTINEZ,Maureen,MARTINEZ,151.06466647505735
Krista KANG,Krista,KANG,158.14609363815333
Mae RILES,Mae,RILES,158.64538615942067
Stella TAYLOR,Stella,TAYLOR,165.98215255714513
Frances MOON,Frances,MOON,166.36906530083746
Elsie LONG,Elsie,LONG,157.69872627718786
Kayla FITZGERALD,Kayla,FITZGERALD,165.29864651307955
Elise CASWELL,Elise,CASWELL,157.9319671605574
Patricia PEREZ,Patricia,PEREZ,160.13254298542185
Mildred WARNER,Mildred,WARNER,165.83308086481776
Olivia KEO,Olivia,KEO,163.0996168746035
Barbara GUDMUNDSON,Barbara,GUDMUNDSON,176.37471657296015
Elizabeth JOHNSON,Elizabeth,JOHNSON,161.06258127321163
Rose GRESS,Rose,GRESS,170.37579915057182
Willie SCOTT,Willie,SCOTT,159.40538412334763
Jessica LUGG,Jessica,LUGG,169.96083152734838
Betty SHERRICK,Betty,SHERRICK,164.4233033987273
Mikayla STEPHENS,Mikayla,STEPHENS,154.19860284423478
Emily DESIRE,Emily,DESIRE,160.88006294714444
Adrienne SMITH,Adrienne,SMITH,166.75154794408368
Alice MIDDLETON,Alice,MIDDLETON,171.21056828335998
Florence GAY,Florence,GAY,155.30453205252496
Melanie POE,Melanie,POE,156.338352781898
Patricia MCLAIN,Patricia,MCLAIN,159.74368769529164
Betsy MURPHY,Betsy,MURPHY,164.08653830028695
Peggy OLIVE,Peggy,OLIVE,163.20645852667496
Annie RHONEY,Annie,RHONEY,172.1377403244869
Maria BOROWSKI,Maria,BOROWSKI,170.22119998490084
Grace SHIELDS,Grace,SHIELDS,168.15531342866254
Heather GUBLER,Heather,GUBLER,156.6512922770963
Kirsten THOMAS,Kirsten,THOMAS,162.92265030802974
Alison ALLEN,Alison,ALLEN,174.54203475938135
Lauren DYKES,Lauren,DYKES,157.82238998270077
Jacquelyn SULEK,Jacquelyn,SULEK,164.49202723745375
Nicole ALBER,Nicole,ALBER,177.07344369385106
Nancy MCKEE,Nancy,MCKEE,153.78428349335982
Jo FEASEL,Jo,FEASEL,147.7050407960898
Elena TRIPP,Elena,TRIPP,154.53626189833577
Myra SULLIVAN,Myra,SULLIVAN,170.07997498425473
Vivian LAIRD,Vivian,LAIRD,170.81501576539364
Jean KLEIN,Jean,KLEIN,156.8496819499985
Barbara BUMPUS,Barbara,BUMPUS,162.72787508168125
Mary WHYTE,Mary,WHYTE,167.86094325613976
Orpha KISER,Orpha,KISER,177.63697450737158
Mercedes PHAGAN,Mercedes,PHAGAN,155.5760941811383
Kay DOUGLAS,Kay,DOUGLAS,161.5696913732615
Willie LUTHER,Willie,LUTHER,164.95798884170597
Kristin LUM,Kristin,LUM,164.22590287275514
Elizabeth BALL,Elizabeth,BALL,161.05407526523422
Beulah ADAMSON,Beulah,ADAMSON,170.28799182795845
Eleanora HEBERT,Eleanora,HEBERT,170.2968433472271
Leona VASQUEZ,Leona,VASQUEZ,170.23784938175777
Kimberly CAMPBELL,Kimberly,CAMPBELL,164.33728235137173
Cheryl MATTINGLY,Cheryl,MATTINGLY,167.10856527467286
Rose JACOBS,Rose,JACOBS,157.7471825142861
Lela MCLEMORE,Lela,MCLEMORE,174.2675515132652
Rebecca VADEN,Rebecca,VADEN,155.9684394994481
Carrie RUTZ,Carrie,RUTZ,172.34081247596941
Jenny HARTMAN,Jenny,HARTMAN,184.34570469764438
Janet LOVETT,Janet,LOVETT,160.34532278771985
Christina SHAFER,Christina,SHAFER,163.34057250568267
Elizabeth JENKINS,Elizabeth,JENKINS,162.71740620532117
Louise JOHNSON,Louise,JOHNSON,173.07309215279386
Mary MCCARTY,Mary,MCCARTY,165.35997652494208
Joyce SINGER,Joyce,SINGER,142.98006635051794
Irene TORELL,Irene,TORELL,164.19780537495728
Tillie HANSON,Tillie,HANSON,161.13532395204132
Ada SCHOFIELD,Ada,SCHOFIELD,157.3447561036439
Marjorie REID,Marjorie,REID,167.21352306669715
Mamie NORD,Mamie,NORD,166.97444619015485
Dana MURPHY,Dana,MURPHY,166.84638175680075
Luisa REICHEL,Luisa,REICHEL,176.634128609208
Jennifer MIRANDA,Jennifer,MIRANDA,158.66126906287104
Rose PITA,Rose,PITA,166.60676644608188
Marguerite HERNANDEZ,Marguerite,HERNANDEZ,166.56027310814733
Brandy BURBAGE,Brandy,BURBAGE,164.49717817004645
Grace PEREZ,Grace,PEREZ,179.63641848371418
Rhonda KISH,Rhonda,KISH,166.63737496981958
Lucy BOATENG,Lucy,BOATENG,168.71738154550636
Vera ODEEN,Vera,ODEEN,158.73001804234332
Helen BLAIR,Helen,BLAIR,174.2456331476261
Yolanda HICKS,Yolanda,HICKS,157.26933417594887
Heather COX,Heather,COX,170.3014733311104
Brianna COON,Brianna,COON,161.92971075527703
Amy RUIZ,Amy,RUIZ,164.80814160170476
Erin HANNON,Erin,HANNON,162.53383859825965
Margaret JAHNKE,Margaret,JAHNKE,171.73018365093682
Cheryl CARBAJAL,Cheryl,CARBAJAL,163.82398451647407
Karen LEWIS,Karen,LEWIS,151.40012555601209
Matilda GILE,Matilda,GILE,178.25783309511536
Joan CARPENTER,Joan,CARPENTER,159.99229651740364
Brandie SLATEN,Brandie,SLATEN,168.79434827471044
Jaden MILES,Jaden,MILES,161.0936392384982
Lauren BOUR,Lauren,BOUR,158.48866975481377
Helen MCDONALD,Helen,MCDONALD,169.98132762047388
Amy WATTS,Amy,WATTS,145.43056861443284
Carolyn SWEENEY,Carolyn,SWEENEY,176.42023693944105
Opal MASSON,Opal,MASSON,170.72809904381356
Karen SMITHEY,Karen,SMITHEY,177.25310549907806
Rosemary COSTELLO,Rosemary,COSTELLO,166.0143014259382
Josephine LAWRENCE,Josephine,LAWRENCE,164.34796253812272
Mary BARKER,Mary,BARKER,152.7415211583598
Debbie MORRIS,Debbie,MORRIS,170.51712065331475
Ruby SMITH,Ruby,SMITH,156.95364485928067
Margaret TAYLOR,Margaret,TAYLOR,162.6959824733941
Marilyn CABADA,Marilyn,CABADA,168.55468890659733
Delores GALLAGHER,Delores,GALLAGHER,173.02965070864184
Mary PHAM,Mary,PHAM,155.40552867886922
Katie SAMUEL,Katie,SAMUEL,157.458116778974
Jeanne GASAWAY,Jeanne,GASAWAY,156.49390865010577
Barbara WETZEL,Barbara,WETZEL,160.57741905617937
Paige HABERLI,Paige,HABERLI,168.6724438467411
Amy UPTON,Amy,UPTON,162.0396657452571
Minnie GARRISON,Minnie,GARRISON,162.16216089042683
Mary CERVANTES,Mary,CERVANTES,169.51123402355464
Corrine OMAR,Corrine,OMAR,157.4312570370165
Linda GUZMAN,Linda,GUZMAN,154.18428670242773
Karli COOK,Karli,COOK,166.1221275686235
Elizabeth SHAFFER,Elizabeth,SHAFFER,174.3758339456752
Catherine STANISZEWSKI,Catherine,STANISZEWSKI,150.97115392654928
Mary RAZDAN,Mary,RAZDAN,162.32050268190767
Janie SZYMANSKI,Janie,SZYMANSKI,177.82101271210416
Cassandra VAUGH,Cassandra,VAUGH,170.75407311682
Ollie HOLDMAN,Ollie,HOLDMAN,171.08824125191353
Araceli ROUSE,Araceli,ROUSE,169.5468200835869
Arline WALLS,Arline,WALLS,160.39614612524403
Belinda FINFROCK,Belinda,FINFROCK,171.23797751703813
Althea RICHARDSON,Althea,RICHARDSON,167.8087836011427
Molly PATEL,Molly,PATEL,160.91844981286357
Betty AVILA,Betty,AVILA,169.8135507947718
Dollie RODRIGUEZ,Dollie,RODRIGUEZ,171.26928338960698
Anne SU,Anne,SU,155.04473400515906
Clara SMITH,Clara,SMITH,155.4815424624274
Lorraine OGDEN,Lorraine,OGDEN,163.21672598781478
